Frequency(Hz),Amp(dB),原始数据
23590000000,-5.054838021,-4.951629353
23600000000,-5.057065708,-4.949502604
23610000000,-5.059194998,-4.942908775
23620000000,-5.061405705,-4.942217929
23630000000,-5.063429261,-4.949100277
23640000000,-5.065412934,-4.95825825
23650000000,-5.067366371,-4.961275986
23660000000,-5.069147302,-4.962667666
23670000000,-5.070969774,-4.961147474
23680000000,-5.072710878,-4.976419592
23690000000,-5.074369249,-4.980938201
23700000000,-5.076048325,-4.986997484
23710000000,-5.077761625,-5.015431692
23720000000,-5.079367906,-5.014025287
23730000000,-5.080904999,-5.02557369
23740000000,-5.082266574,-5.025364892
23750000000,-5.083777294,-5.040736887
23760000000,-5.085284268,-5.033707667
23770000000,-5.086746047,-5.044125225
23780000000,-5.088295742,-5.054487553
23790000000,-5.089911923,-5.066552643
23800000000,-5.091630432,-5.086781116
23810000000,-5.093314335,-5.102507071
23820000000,-5.095202967,-5.105526512
23830000000,-5.09712571,-5.096965402
23840000000,-5.099167377,-5.102799704
23850000000,-5.101271426,-5.100125381
23860000000,-5.103313778,-5.083018397
23870000000,-5.105342466,-5.119584713
23880000000,-5.107336115,-5.114691971
23890000000,-5.109447459,-5.12030024
23900000000,-5.111474349,-5.112784293
23910000000,-5.113551204,-5.109501037
23920000000,-5.115486768,-5.096987377
23930000000,-5.117318634,-5.110890218
23940000000,-5.119019475,-5.103666465
23950000000,-5.120713327,-5.102143024
23960000000,-5.122206895,-5.113896779
23970000000,-5.123573214,-5.113603921
23980000000,-5.124983404,-5.124380913
23990000000,-5.126191188,-5.141783512
24000000000,-5.12731293,-5.102517472
24010000000,-5.128348191,-5.13955855
24020000000,-5.129360435,-5.1504625
24030000000,-5.130185372,-5.154275079
24040000000,-5.131042207,-5.161492041
24050000000,-5.131872194,-5.189844537
24060000000,-5.132658376,-5.181033954
24070000000,-5.133522635,-5.206368997
24080000000,-5.134344697,-5.215178644
24090000000,-5.13523618,-5.223471876
24100000000,-5.136202946,-5.243247669
24110000000,-5.137124053,-5.248735004
24120000000,-5.138134263,-5.271072859
24130000000,-5.139220379,-5.274669741
24140000000,-5.140293068,-5.293750634
24150000000,-5.141510573,-5.291426556
24160000000,-5.142842159,-5.276695879
24170000000,-5.144248041,-5.278976973
24180000000,-5.145632252,-5.301928209
24190000000,-5.146979375,-5.296517959
24200000000,-5.148359517,-5.288514592
24210000000,-5.14983379,-5.29141648
24220000000,-5.151163394,-5.269985015
24230000000,-5.152555993,-5.268314035
24240000000,-5.153965287,-5.276030589
24250000000,-5.155198473,-5.264531723
24260000000,-5.156533582,-5.264094485
24270000000,-5.15782581,-5.253215922
24280000000,-5.159180982,-5.258383081
24290000000,-5.160412845,-5.24696301
24300000000,-5.161631993,-5.282323535
24310000000,-5.16286956,-5.278543711
24320000000,-5.164061842,-5.270751014
24330000000,-5.165193904,-5.281613119
24340000000,-5.166347416,-5.293377704
24350000000,-5.167541314,-5.310002446
24360000000,-5.168659383,-5.315825023
24370000000,-5.169875385,-5.325023113
24380000000,-5.1711406,-5.327034339
24390000000,-5.172487045,-5.330799288
24400000000,-5.173775742,-5.334434495
24410000000,-5.175175127,-5.353894823
24420000000,-5.176501567,-5.37693514
24430000000,-5.177851261,-5.367810308
24440000000,-5.179268542,-5.389725194
24450000000,-5.180670741,-5.385024663
24460000000,-5.182137792,-5.38837358
24470000000,-5.183626458,-5.38998644
24480000000,-5.185192333,-5.383305544
24490000000,-5.18679615,-5.389022385
24500000000,-5.188403476,-5.383138459
24510000000,-5.190045616,-5.394785258
24520000000,-5.191682727,-5.375744276
24530000000,-5.193308289,-5.376457006
24540000000,-5.194984383,-5.362694941
24550000000,-5.196726831,-5.355229986
24560000000,-5.198382003,-5.35159392
24570000000,-5.200222176,-5.355488664
24580000000,-5.20206626,-5.3325366
24590000000,-5.203917807,-5.325510109
24600000000,-5.205764747,-5.314991573
24610000000,-5.20784196,-5.328943375
24620000000,-5.209993333,-5.322447896
24630000000,-5.212124673,-5.326767512
24640000000,-5.214285455,-5.333949671
24650000000,-5.216551609,-5.317848016
24660000000,-5.218775496,-5.334803786
24670000000,-5.221094462,-5.332878219
24680000000,-5.223329571,-5.331002555
24690000000,-5.225584458,-5.337888034
24700000000,-5.227793713,-5.349015896
24710000000,-5.229893287,-5.353577378
24720000000,-5.231997625,-5.348944575
24730000000,-5.233989715,-5.336497255
24740000000,-5.236095246,-5.35470925
24750000000,-5.238171848,-5.35689443
24760000000,-5.240220226,-5.337946664
24770000000,-5.242254465,-5.352919821
24780000000,-5.244185847,-5.33947777
24790000000,-5.246059886,-5.339884381
24800000000,-5.247941795,-5.323093567
24810000000,-5.249776866,-5.326741348
24820000000,-5.25156587,-5.3089967
24830000000,-5.253446639,-5.317178824
24840000000,-5.255412312,-5.302846918
24850000000,-5.257392096,-5.288520184
24860000000,-5.259513871,-5.268887819
24870000000,-5.261512437,-5.254299025
24880000000,-5.263609954,-5.256963
24890000000,-5.265763419,-5.250853367
24900000000,-5.268105093,-5.244181439
24910000000,-5.270479739,-5.225142952
24920000000,-5.272982535,-5.222473642
24930000000,-5.275473694,-5.204229244
24940000000,-5.2780463,-5.213015494
24950000000,-5.280615006,-5.192258128
24960000000,-5.283096834,-5.178752883
24970000000,-5.28574907,-5.187318281
24980000000,-5.288334086,-5.163051436
24990000000,-5.290807089,-5.161827641
25000000000,-5.293504452,-5.157712829
25010000000,-5.295925503,-5.156082935
25020000000,-5.298294828,-5.134913894
25030000000,-5.300639316,-5.141171639
25040000000,-5.302836291,-5.128782106
25050000000,-5.304861279,-5.12340099
25060000000,-5.306864438,-5.134565054
25070000000,-5.308658712,-5.120674872
25080000000,-5.310399232,-5.125074561
25090000000,-5.312066534,-5.123648239
25100000000,-5.313590128,-5.114680024
25110000000,-5.315024478,-5.101004033
25120000000,-5.316394026,-5.115554385
25130000000,-5.317723043,-5.102465195
25140000000,-5.318919973,-5.104358191
25150000000,-5.320207846,-5.114190212
25160000000,-5.321642137,-5.110534671
25170000000,-5.323065868,-5.111375
25180000000,-5.324406777,-5.101884637
25190000000,-5.325900944,-5.093807015
25200000000,-5.327564442,-5.11212557
25210000000,-5.329304096,-5.090473738
25220000000,-5.331301537,-5.096794311
25230000000,-5.333399671,-5.10067531
25240000000,-5.33554057,-5.091189985
25250000000,-5.337757528,-5.102420943
25260000000,-5.340021706,-5.106410791
25270000000,-5.342358415,-5.120532136
25280000000,-5.344599472,-5.113537585
25290000000,-5.346895919,-5.122099745
25300000000,-5.349016961,-5.126021228
25310000000,-5.351072071,-5.129636978
25320000000,-5.353119271,-5.1207983
25330000000,-5.354981648,-5.127287573
25340000000,-5.356827144,-5.136877173
25350000000,-5.3583869,-5.128019477
25360000000,-5.359917211,-5.142736863
25370000000,-5.361280939,-5.156901708
25380000000,-5.362573388,-5.166376389
25390000000,-5.363783495,-5.156893684
25400000000,-5.364812246,-5.166369855
25410000000,-5.365698177,-5.172402961
25420000000,-5.366429657,-5.184781072
25430000000,-5.367117063,-5.186652263
25440000000,-5.367728661,-5.195174604
25450000000,-5.36829658,-5.194596168
25460000000,-5.368871594,-5.205935027
25470000000,-5.369460755,-5.207908932
25480000000,-5.370049569,-5.228081517
25490000000,-5.370726779,-5.227607085
25500000000,-5.371503829,-5.244828541
25510000000,-5.372111461,-5.251498792
25520000000,-5.373138509,-5.249220744
25530000000,-5.374108425,-5.258487302
25540000000,-5.375305869,-5.279291373
25550000000,-5.376526756,-5.274485863
25560000000,-5.377799256,-5.296675623
25570000000,-5.379060383,-5.306811871
25580000000,-5.380506314,-5.320087078
25590000000,-5.382009252,-5.317043711
25600000000,-5.383364758,-5.356274239
25610000000,-5.384806734,-5.370341131
25620000000,-5.386201382,-5.373236855
25630000000,-5.387536912,-5.388253881
25640000000,-5.388817681,-5.41224061
25650000000,-5.39015864,-5.405221274
25660000000,-5.391165714,-5.42262158
25670000000,-5.392142474,-5.421206411
25680000000,-5.393131125,-5.429660649
25690000000,-5.393858241,-5.426639176
25700000000,-5.394407624,-5.433246877
25710000000,-5.39488287,-5.432788632
25720000000,-5.395335602,-5.421999604
25730000000,-5.395783427,-5.444365655
25740000000,-5.395905062,-5.453980654
25750000000,-5.396169828,-5.441334918
25760000000,-5.396406643,-5.448938763
25770000000,-5.396665278,-5.438832505
25780000000,-5.396898417,-5.439486459
25790000000,-5.397247535,-5.461280941
25800000000,-5.397683758,-5.467686268
25810000000,-5.39830312,-5.461538325
25820000000,-5.39915067,-5.471238284
25830000000,-5.399925002,-5.493968756
25840000000,-5.400862519,-5.494102345
25850000000,-5.401838217,-5.505251651
25860000000,-5.402825682,-5.517299278
25870000000,-5.40409016,-5.532097827
25880000000,-5.405301016,-5.548839902
25890000000,-5.406634726,-5.578777354
25900000000,-5.407993989,-5.582055553
25910000000,-5.409357123,-5.595043817
25920000000,-5.410772058,-5.606630796
25930000000,-5.412244885,-5.61561514
25940000000,-5.413672466,-5.613315499
25950000000,-5.41517942,-5.607780523
25960000000,-5.416678327,-5.641398863
25970000000,-5.418013328,-5.638799189
25980000000,-5.419338679,-5.633911057
25990000000,-5.42061205,-5.639292821
26000000000,-5.421687727,-5.621347542
26010000000,-5.422930453,-5.621958281
26020000000,-5.424186227,-5.6208281
26030000000,-5.425464011,-5.598690061
26040000000,-5.426723423,-5.592817226
26050000000,-5.427969909,-5.579662656
26060000000,-5.429213134,-5.563429533
26070000000,-5.430673594,-5.561542058
26080000000,-5.431964936,-5.555264938
26090000000,-5.43330672,-5.546442889
26100000000,-5.434703873,-5.534170622
26110000000,-5.436280254,-5.54361285
26120000000,-5.437857299,-5.539144287
26130000000,-5.439611405,-5.531939646
26140000000,-5.441345656,-5.547713175
26150000000,-5.443125772,-5.56211993
26160000000,-5.444925169,-5.562299375
26170000000,-5.446677394,-5.56876919
26180000000,-5.448651177,-5.593857061
26190000000,-5.450408216,-5.619550669
26200000000,-5.452446498,-5.637607697
26210000000,-5.454382861,-5.667475828
26220000000,-5.456281939,-5.685842746
26230000000,-5.458064378,-5.702069347
26240000000,-5.460159924,-5.705706317
26250000000,-5.462236963,-5.714666058
26260000000,-5.464254841,-5.718220976
26270000000,-5.4663026,-5.704353475
26280000000,-5.468398126,-5.70395596
26290000000,-5.470440057,-5.704410835
26300000000,-5.472522107,-5.687510503
26310000000,-5.474699936,-5.678143939
26320000000,-5.477036949,-5.652226093
26330000000,-5.479297959,-5.660631426
26340000000,-5.481550846,-5.62039379
26350000000,-5.48407539,-5.620357034
26360000000,-5.486498699,-5.59640501
26370000000,-5.489034854,-5.584231568
26380000000,-5.491633757,-5.571610559
26390000000,-5.494194242,-5.539155967
26400000000,-5.496832754,-5.530195089
26410000000,-5.499433544,-5.522499705
26420000000,-5.501967931,-5.504604224
26430000000,-5.504563137,-5.511433053
26440000000,-5.507066857,-5.498040602
26450000000,-5.50979942,-5.50280128
26460000000,-5.512359973,-5.507229496
26470000000,-5.514915574,-5.500479657
26480000000,-5.517184982,-5.523787018
26490000000,-5.519603338,-5.537771403
26500000000,-5.521772065,-5.515704173
26510000000,-5.524074057,-5.58012669
26520000000,-5.526298125,-5.569470319
26530000000,-5.528493719,-5.600986422
26540000000,-5.530661729,-5.598186362
26550000000,-5.532944793,-5.604821502
26560000000,-5.535229893,-5.606452966
26570000000,-5.53756079,-5.620276882
26580000000,-5.539918753,-5.624594635
26590000000,-5.542252847,-5.584737422
26600000000,-5.544612199,-5.61589644
26610000000,-5.547095046,-5.599982887
26620000000,-5.54975617,-5.592537961
26630000000,-5.552413282,-5.588822857
26640000000,-5.555073273,-5.584698763
26650000000,-5.55790128,-5.535211538
26660000000,-5.560712165,-5.527253358
26670000000,-5.563684953,-5.527744227
26680000000,-5.566623269,-5.48258415
26690000000,-5.569700065,-5.458343132
26700000000,-5.572662948,-5.448151179
26710000000,-5.575711768,-5.439038294
26720000000,-5.578655701,-5.425614484
26730000000,-5.581483849,-5.378914592
26740000000,-5.584243792,-5.409582894
26750000000,-5.586950582,-5.385072872
26760000000,-5.589579826,-5.404388143
26770000000,-5.591930919,-5.385872319
26780000000,-5.594289257,-5.409359016
26790000000,-5.596431063,-5.409901848
26800000000,-5.598603884,-5.449994429
26810000000,-5.600757324,-5.47765915
26820000000,-5.602843464,-5.471270895
26830000000,-5.604658037,-5.489412829
26840000000,-5.606536484,-5.482683992
26850000000,-5.608403695,-5.465393424
26860000000,-5.610251993,-5.505930167
26870000000,-5.612141242,-5.497923261
26880000000,-5.613982056,-5.516261746
26890000000,-5.615845607,-5.514674664
26900000000,-5.617677221,-5.496406639
26910000000,-5.619637372,-5.504045831
26920000000,-5.621596309,-5.49732177
26930000000,-5.623614009,-5.497103984
26940000000,-5.625812643,-5.492142004
26950000000,-5.628155769,-5.477035359
26960000000,-5.63014361,-5.452983579
26970000000,-5.632392952,-5.426796192
26980000000,-5.634853325,-5.415228447
26990000000,-5.637274338,-5.371772664
27000000000,-5.639763951,-5.403385471
27010000000,-5.642201999,-5.384812824
27020000000,-5.644523669,-5.395450682
27030000000,-5.646875585,-5.379405002
27040000000,-5.649123241,-5.371451741
27050000000,-5.651152361,-5.381966858
27060000000,-5.653224473,-5.411306368
27070000000,-5.655089269,-5.382051597
27080000000,-5.656609025,-5.390663376
27090000000,-5.658154717,-5.392713522
27100000000,-5.659654848,-5.41470385
27110000000,-5.660931477,-5.429386178
27120000000,-5.662245092,-5.451532323
27130000000,-5.663486121,-5.4494741
27140000000,-5.664506993,-5.468433327
27150000000,-5.66543751,-5.468614678
27160000000,-5.666386524,-5.460067828
27170000000,-5.667286648,-5.494667351
27180000000,-5.668104551,-5.443457823
27190000000,-5.668835463,-5.517743824
27200000000,-5.669754375,-5.47580993
27210000000,-5.670666192,-5.474710719
27220000000,-5.671337794,-5.455380768
27230000000,-5.671918424,-5.50820361
27240000000,-5.672607471,-5.515751802
27250000000,-5.673376222,-5.507968507
27260000000,-5.67404595,-5.528036159
27270000000,-5.674950885,-5.530547192
27280000000,-5.675999824,-5.528444041
27290000000,-5.676859347,-5.540349139
27300000000,-5.677822862,-5.563024919
27310000000,-5.67875861,-5.58586387
27320000000,-5.679853205,-5.57722856
27330000000,-5.68093146,-5.585201727
27340000000,-5.681838387,-5.630403818
27350000000,-5.682673626,-5.624975276
27360000000,-5.68356571,-5.661596548
27370000000,-5.684227743,-5.683558078
27380000000,-5.684821776,-5.666430312
27390000000,-5.685420408,-5.691433694
27400000000,-5.686031953,-5.689960123
27410000000,-5.686439907,-5.689124107
27420000000,-5.686978367,-5.703098215
27430000000,-5.687326473,-5.693414824
27440000000,-5.687735863,-5.738376312
27450000000,-5.688138353,-5.715485057
27460000000,-5.688410414,-5.716473436
27470000000,-5.688740103,-5.679693827
27480000000,-5.688873899,-5.708859958
27490000000,-5.688970693,-5.676405105
27500000000,-5.689179658,-5.709595237
27510000000,-5.689203835,-5.691810346
27520000000,-5.689398629,-5.695410429
27530000000,-5.689284773,-5.710725479
27540000000,-5.68923783,-5.728815491
27550000000,-5.689304067,-5.751410458
27560000000,-5.689501914,-5.770660375
27570000000,-5.689742749,-5.789321836
27580000000,-5.689970644,-5.781528415
27590000000,-5.690426494,-5.825785278
27600000000,-5.690724672,-5.864427589
27610000000,-5.691022077,-5.902800516
27620000000,-5.691493853,-5.917019224
27630000000,-5.691679576,-5.94157888
27640000000,-5.691869329,-5.967994648
27650000000,-5.692326599,-5.981987732
27660000000,-5.692873772,-6.012791227
27670000000,-5.693286676,-6.014385445
27680000000,-5.693879018,-6.038921524
27690000000,-5.694479187,-6.022860601
27700000000,-5.695108041,-6.039503813
27710000000,-5.695724941,-6.007842297
27720000000,-5.696483378,-6.007167192
27730000000,-5.697318687,-6.00320924
27740000000,-5.697891164,-5.979986179
27750000000,-5.698741659,-5.972158262
27760000000,-5.699591153,-5.906699975
27770000000,-5.700653989,-5.908795806
27780000000,-5.701531688,-5.887500244
27790000000,-5.702391037,-5.900077774
27800000000,-5.703156052,-5.890072885
27810000000,-5.703804466,-5.886380064
27820000000,-5.704450078,-5.85506873
27830000000,-5.705305069,-5.867913404
27840000000,-5.706127675,-5.87682657
27850000000,-5.706932284,-5.885110716
27860000000,-5.707887866,-5.908058332
27870000000,-5.708748834,-5.915161904
27880000000,-5.709520719,-5.949623923
27890000000,-5.710280621,-5.946546875
27900000000,-5.711128491,-5.985113839
27910000000,-5.711974698,-5.996459189
27920000000,-5.712942002,-6.01713748
27930000000,-5.713854432,-6.05084363
27940000000,-5.714729185,-6.074062557
27950000000,-5.715762697,-6.036979178
27960000000,-5.716924422,-6.086418413
27970000000,-5.718239838,-6.123525179
27980000000,-5.71970776,-6.121074332
27990000000,-5.721215127,-6.116780595
28000000000,-5.722700789,-6.107129807
28010000000,-5.72442845,-6.082840533
28020000000,-5.726182766,-6.066721334
28030000000,-5.728189099,-6.040100775
28040000000,-5.730234016,-5.983457417
28050000000,-5.732340113,-5.975779824
28060000000,-5.734362347,-5.93263656
28070000000,-5.736571226,-5.857696365
28080000000,-5.738882607,-5.854035666
28090000000,-5.741230486,-5.832696701
28100000000,-5.743667772,-5.797661893
28110000000,-5.74605596,-5.800553671
28120000000,-5.74850367,-5.778904459
28130000000,-5.750821881,-5.750866684
28140000000,-5.753174976,-5.747292773
